𣚃	jie	111
𣬫	jie	111
𣮌	jie	111
𣮍	jie	111
𣰞	jie	111
𣲡	jie	111
𣳟	jie	111
𣶏	jie	111
𤁢	jie	111
𤘦	jie	111
𤙩	jie	111
𤭧	jie	111
𤮌	jie	111
𥁂	jie	111
𥇒	jie	111
𥓐	jie	111
𥝔	jie	111
𥝥	jie	111
𥠹	jie	111
𥢻	jie	111
𥵞	jie	111
𥷫	jie	111
𥾌	jie	111
𦀓	jie	111
𦀖	jie	111
𦁉	jie	111
𦈰	jie	111
𦎒	jie	111
𦝨	jie	111
𦵴	jie	111
𦺢	jie	111
𦿐	jie	111
𧉧	jie	111
𧍠	jie	111
𧍩	jie	111
𧏥	jie	111
𧜅	jie	111
𧞝	jie	111
𧞩	jie	111
𧞬	jie	111
𧣋	jie	111
𧪘	jie	111
𧫑	jie	111
𧼨	jie	111
𧽄	jie	111
𧽟	jie	111
𧾢	jie	111
𧾯	jie	111
𨃲	jie	111
𨐑	jie	111
𨓰	jie	111
𨕽	jie	111
𨥂	jie	111
𨵠	jie	111
𩔄	jie	111
𩘅	jie	111
𩟦	jie	111
𩟶	jie	111
𩡺	jie	111
𩢴	jie	111
𩩰	jie	111
𩯰	jie	111
𩾶	jie	111
𪀾	jie	111
𪁍	jie	111
𪃈	jie	111
𪅸	jie	111
𪇲	jie	111
𪉚	jie	111
𪌧	jie	111
𪑹	jie	111
𪖋	jie	111
𪙏	jie	111
寁	jie	1
结案	jie an	437
结案率	jie an lv	51
捷安特	jie an te	45
桀骜	jie ao	56
桀骜不驯	jie ao bu xun	65
结巴	jie ba	132
街霸	jie ba	68
洁白	jie bai	497
结拜	jie bai	87
洁白的	jie bai de	417
解百纳	jie bai na	135
结伴	jie ban	315
接班	jie ban	215
街办	jie ban	109
结伴而行	jie ban er xing	66
接班人	jie ban ren	492
结伴同行	jie ban tong xing	48
解绑	jie bang	111
捷报	jie bao	215
接报	jie bao	79
解包	jie bao	64
捷报频传	jie bao pin chuan	55
戒备	jie bei	303
借呗	jie bei	111
界碑	jie bei	64
皆被	jie bei	52
戒备森严	jie bei sen yan	49
节本	jie ben	60
街边	jie bian	256
界别	jie bie	117
结冰	jie bing	241
捷并思	jie bing si	74
接驳	jie bo	176
皆不	jie bu	336
戒不掉	jie bu diao	48
解不开	jie bu kai	98
劫财	jie cai	115
芥菜	jie cai	99
节操	jie cao	55
阶层	jie ceng	1602
接插	jie cha	37
接插件	jie cha jian	114
接产	jie chan	52
解馋	jie chan	42
结肠	jie chang	219
结肠癌	jie chang ai	122
结肠炎	jie chang yan	105
街车	jie che	94
接车	jie che	47
竭诚	jie cheng	873
结成	jie cheng	816
竭诚服务	jie cheng fu wu	56
竭诚欢迎	jie cheng huan ying	210
结城莉乃	jie cheng li nai	74
结城美佐	jie cheng mei zuo	74
劫持	jie chi	281
接触	jie chu	5559
解除	jie chu	3547
杰出	jie chu	897
戒除	jie chu	259
结出	jie chu	249
借出	jie chu	133
解出	jie chu	78
接触不良	jie chu bu liang	213
杰出代表	jie chu dai biao	122
接触到	jie chu dao	591
接触的	jie chu de	910
杰出的	jie chu de	639
接触点	jie chu dian	72
接触电脑	jie chu dian nao	44
杰出贡献	jie chu gong xian	126
接触过	jie chu guo	356
解除合同	jie chu he tong	647
接触镜	jie chu jing	111
接出来	jie chu lai	111
借出来	jie chu lai	38
解除劳动合同	jie chu lao dong he tong	567
解除了	jie chu le	290
接触面	jie chu mian	95
接触面积	jie chu mian ji	50
接触器	jie chu qi	123
杰出青年	jie chu qing nian	336
解除权	jie chu quan	71
杰出人才	jie chu ren cai	88
杰出人物	jie chu ren wu	92
接触性	jie chu xing	47
接触性皮炎	jie chu xing pi yan	57
接触者	jie chu zhe	122
揭穿	jie chuan	237
借此	jie ci	675
介词	jie ci	219
借此机会	jie ci ji hui	241
结存	jie cun	84
解答	jie da	3627
捷达	jie da	522
皆大欢喜	jie da huan xi	171
捷达王	jie da wang	156
接待	jie dai	4336
借贷	jie dai	469
接待处	jie dai chu	92
接待工作	jie dai gong zuo	200
接待国	jie dai guo	40
接待客人	jie dai ke ren	44
接待了	jie dai le	290
接待量	jie dai liang	50
接待人员	jie dai ren yuan	98
接待日	jie dai ri	122
接待室	jie dai shi	146
接待时间	jie dai shi jian	38
接待员	jie dai yuan	91
接待站	jie dai zhan	43
接单	jie dan	209
街道	jie dao	5508
接到	jie dao	4576
解到	jie dao	686
借到	jie dao	89
借道	jie dao	59
街道办	jie dao ban	148
街道办事处	jie dao ban shi chu	1091
街道口	jie dao kou	46
接到了	jie dao le	409
借刀杀人	jie dao sha ren	40
街道上	jie dao shang	297
街道社区	jie dao she qu	185
接到通知	jie dao tong zhi	221
接的	jie de	824
结的	jie de	289
解得	jie de	190
借的	jie de	127
接得	jie de	38
截的图	jie de tu	41
街灯	jie deng	101
姐弟	jie di	945
接地	jie di	778
芥蒂	jie di	41
接地电阻	jie di dian zu	112
姐弟俩	jie di lia	41
姐弟恋	jie di lian	62
接地线	jie di xian	75
接地装置	jie di zhuang zhi	57
结缔组织	jie di zu zhi	188
节点	jie dian	2205
结点	jie dian	641
节电	jie dian	541
接点	jie dian	197
接电	jie dian	58
介电	jie dian	49
接电话	jie dian hua	422
节电器	jie dian qi	181
节点上	jie dian shang	56
戒掉	jie diao	116
借调	jie diao	86
界定	jie ding	1891
解冻	jie dong	250
解读	jie du	1854
解毒	jie du	615
戒毒	jie du	378
节度	jie du	83
借读	jie du	76
借读费	jie du fei	76
节度使	jie du shi	303
戒毒所	jie du suo	83
阶段	jie duan	5563
截断	jie duan	219
戒断	jie duan	50
阶段的	jie duan de	2997
阶段性	jie duan xing	805
阶段性成果	jie duan xing cheng guo	206
结对	jie dui	366
结队	jie dui	45
结对帮扶	jie dui bang fu	118
结对子	jie dui zi	72
姐儿	jie er	47
接二连三	jie er lian san	220
揭发	jie fa	373
解法	jie fa	244
接发	jie fa	86
接发球	jie fa qiu	88
劫犯	jie fan	111
解放	jie fang	2748
街坊	jie fang	227
接访	jie fang	127
借方	jie fang	121
解放碑	jie fang bei	159
解放出来	jie fang chu lai	254
解放初期	jie fang chu qi	61
解放大道	jie fang da dao	75
解放后	jie fang hou	362
解放军	jie fang jun	1430
解放军报	jie fang jun bao	74
解放路	jie fang lu	381
解放南路	jie fang nan lu	94
解放前	jie fang qian	213
解放区	jie fang qu	197
解放日报	jie fang ri bao	173
解放生产力	jie fang sheng chan li	64
解放事业	jie fang shi ye	40
解放思想	jie fang si xiang	1084
解放以后	jie fang yi hou	39
借方余额	jie fang yu e	63
解放战争	jie fang zhan zheng	243
劫匪	jie fei	184
皆非	jie fei	72
杰斐逊	jie fei xun	45
解封	jie feng	64
接风	jie feng	59
姐夫	jie fu	390
洁肤	jie fu	164
杰弗里	jie fu li	47
借腹生子	jie fu sheng zi	41
秸秆	jie gan	646
揭竿而起	jie gan er qi	42
截稿	jie gao	78
截稿日期	jie gao ri qi	40
借个	jie ge	44
借给	jie gei	371
结构	jie gou	5567
解构	jie gou	111
结垢	jie gou	77
结构比例	jie gou bi li	167
结构变化	jie gou bian hua	72
结构材料	jie gou cai liao	54
结构分析	jie gou fen xi	178
结构钢	jie gou gang	94
结构工程	jie gou gong cheng	131
结构工资	jie gou gong zi	111
结构化	jie gou hua	413
结构计算	jie gou ji suan	62
结构件	jie gou jian	81
结构紧凑	jie gou jin cou	186
结构类型	jie gou lei xing	72
结构力学	jie gou li xue	72
结构模式	jie gou mo shi	54
结构上	jie gou shang	337
结构设计	jie gou she ji	510
结构式	jie gou shi	94
结构特点	jie gou te dian	145
结构特征	jie gou te zheng	80
结构体	jie gou ti	111
结构体系	jie gou ti xi	89
结构体指针	jie gou ti zhi zhen	42
结构调整	jie gou tiao zheng	1345
结构图	jie gou tu	258
结构问题	jie gou wen ti	48
结构性	jie gou xing	636
结构形式	jie gou xing shi	155
结构优化	jie gou you hua	415
结构主义	jie gou zhu yi	59
解雇	jie gu	249
借故	jie gu	116
接骨	jie gu	58
节骨眼	jie gu yan	55
接管	jie guan	1873
接轨	jie gui	1507
结果	jie guo	5571
接过	jie guo	1428
借过	jie guo	41
结果表明	jie guo biao ming	398
结果公布	jie guo gong bu	63
结果公告	jie guo gong gao	60
结果还是	jie guo hai shi	150
结过婚	jie guo hun	68
结果集	jie guo ji	289
接过来	jie guo lai	117
结果呢	jie guo ne	164
结果是	jie guo shi	1800
结果为	jie guo wei	353
结果显示	jie guo xian shi	447
结果证明	jie guo zheng ming	51
疥蛤蟆	jie ha ma	111
接好	jie hao	88
结合	jie he	5565
结核	jie he	344
接合	jie he	160
界河	jie he	63
结核病	jie he bing	505
结合部	jie he bu	254
接合部	jie he bu	50
结合处	jie he chu	38
结合点	jie he dian	224
结核杆菌	jie he gan jun	48
结核菌	jie he jun	61
结合起来	jie he qi lai	2695
结合实际	jie he shi ji	744
结合体	jie he ti	103
结合我国	jie he wo guo	157
结核性	jie he xing	61
结合中国	jie he zhong guo	154
结合自身	jie he zi shen	228
解恨	jie hen	46
节后	jie hou	330
截和	jie hu	99
介乎	jie hu	68
截和了	jie hu le	99
接话	jie hua	49
接回	jie hui	136
结婚	jie hun	5559
结婚的人	jie hun de ren	56
结婚登记	jie hun deng ji	244
结婚后	jie hun hou	371
结婚纪念日	jie hun ji nian ri	46
结婚戒指	jie hun jie zhi	62
结婚了	jie hun le	697
结婚年龄	jie hun nian ling	51
结婚前	jie hun qian	154
结婚生子	jie hun sheng zi	109
结婚相	jie hun xiang	40
结婚以后	jie hun yi hou	72
结婚照	jie hun zhao	78
结婚证	jie hun zheng	415
结婚证书	jie hun zheng shu	61
截获	jie huo	228
解惑	jie huo	175
接活	jie huo	48
借火	jie huo	40
结伙	jie huo	38
阶级	jie ji	1545
借记	jie ji	605
借机	jie ji	377
接机	jie ji	269
街机	jie ji	143
接济	jie ji	93
截击	jie ji	84
阶级斗争	jie ji dou zheng	304
借记卡	jie ji ka	396
阶级矛盾	jie ji mao dun	66
阶级社会	jie ji she hui	51
阶级性	jie ji xing	83
街机游戏	jie ji you xi	44
节假	jie jia	86
结痂	jie jia	77
节假日	jie jia ri	1427
借鉴	jie jian	3414
接见	jie jian	481
节俭	jie jian	312
节间	jie jian	54
结茧	jie jian	38
节俭的	jie jian de	56
借鉴了	jie jian le	214
结交	jie jiao	526
街角	jie jiao	142
戒骄戒躁	jie jiao jie zao	86
结交朋友	jie jiao peng you	70
姐姐	jie jie	4551
结界	jie jie	988
结节	jie jie	267
接界	jie jie	44
结结巴巴	jie jie ba ba	169
节节败退	jie jie bai tui	52
姐姐的	jie jie de	453
接接电话	jie jie dian hua	87
节节攀升	jie jie pan sheng	110
结结实实	jie jie shi shi	90
解解暑	jie jie shu	111
结节性	jie jie xing	44
接近	jie jin	5559
解禁	jie jin	200
竭尽	jie jin	75
接近开关	jie jin kai guan	60
竭尽全力	jie jin quan li	334
竭尽所能	jie jin suo neng	96
接近于	jie jin yu	220
捷径	jie jing	111
洁净	jie jing	99
街景	jie jing	86
结晶	jie jing	74
接警	jie jing	62
洁净的	jie jing de	214
洁净度	jie jing du	71
结晶器	jie jing qi	38
洁净室	jie jing shi	110
结晶体	jie jing ti	57
解救	jie jiu	566
解酒	jie jiu	179
戒酒	jie jiu	114
解救出来	jie jiu chu lai	53
结局	jie ju	2081
戒惧	jie ju	123
拮据	jie ju	114
戒具	jie ju	74
借据	jie ju	56
结局是	jie ju shi	100
解决	jie jue	5569
解决办法	jie jue ban fa	912
解决不了	jie jue bu liao	374
解决不了了	jie jue bu liao le	374
解决不了了啊	jie jue bu liao le a	374
解决冲突	jie jue chong tu	62
解决措施	jie jue cuo shi	58
解决方案	jie jue fang an	5558
解决方法	jie jue fang fa	1132
解决好	jie jue hao	895
解决机制	jie jue ji zhi	85
解决纠纷	jie jue jiu fen	117
解决困难	jie jue kun nan	143
解决了	jie jue le	3735
解决矛盾	jie jue mao dun	79
解决难题	jie jue nan ti	53
解决实际问题	jie jue shi ji wen ti	525
解决途径	jie jue tu jing	67
解决问题	jie jue wen ti	3650
解决疑难	jie jue yi nan	49
解决一切	jie jue yi qie	65
解决这个	jie jue zhe ge	568
解决争端	jie jue zheng duan	40
解决之道	jie jue zhi dao	176
解开	jie kai	1012
揭开	jie kai	857
揭开了	jie kai le	329
解开了	jie kai le	177
拮抗	jie kang	51
拮抗剂	jie kang ji	77
皆可	jie ke	566
解渴	jie ke	214
接客	jie ke	62
杰克	jie ke	49
借壳上市	jie ke shang shi	86
杰克·史派罗	jie ke shi pai luo	111
捷克斯洛伐克	jie ke si luo fa ke	95
杰克·斯派罗	jie ke si pai luo	111
杰克逊	jie ke xun	301
皆空	jie kong	70
借口	jie kou	1438
接口	jie kou	556
接口标准	jie kou biao zhun	105
接口调用	jie kou diao yong	52
解扣儿	jie kou er	111
接口方面	jie kou fang mian	134
接口技术	jie kou ji shu	133
接口类型	jie kou lei xing	610
接口实现	jie kou shi xian	138
结块	jie kuai	103
结块儿	jie kuai er	103
借款	jie kuan	1661
借款方	jie kuan fang	56
借款费用	jie kuan fei yong	123
借款合同	jie kuan he tong	279
借款利息	jie kuan li xi	54
借款期限	jie kuan qi xian	46
借款人	jie kuan ren	750
解困	jie kun	203
借来	jie lai	154
接来	jie lai	84
借来的	jie lai de	106
皆濑明里	jie lai ming li	74
接了	jie le	557
借了	jie le	397
戒了	jie le	299
结了	jie le	270
截了	jie le	100
解了	jie le	40
结了婚	jie le hun	297
竭力	jie li	697
接力	jie li	363
借力	jie li	210
接力棒	jie li bang	65
捷利股份	jie li gu fen	139
接力赛	jie li sai	60
接连	jie lian	757
接连不断	jie lian bu duan	108
接连发生	jie lian fa sheng	42
节令	jie ling	64
截留	jie liu	463
节流	jie liu	163
截流	jie liu	139
街溜子	jie liu zi	111
接龙	jie long	194
接喽	jie lou	62
揭露	jie lu	919
戒撸	jie lu	74
节录	jie lu	74
结露	jie lu	41
结论	jie lun	4622
杰伦	jie lun	236
结论是	jie lun shi	411
结论性	jie lun xing	43
戒律	jie lv	266
劫掠	jie lve	81
解码	jie ma	957
解码器	jie ma qi	536
届满	jie man	643
届满时	jie man shi	70
睫毛	jie mao	690
睫毛膏	jie mao gao	328
姐妹	jie mei	1347
节煤	jie mei	45
姐妹花	jie mei hua	54
姐妹俩	jie mei lia	93
姐妹们	jie mei men	449
解闷	jie men	99
姐们	jie men	86
结盟	jie meng	372
解梦	jie meng	96
揭秘	jie mi	208
解密	jie mi	202
解谜	jie mi	59
解密软件	jie mi ruan jian	184
界面	jie mian	5559
截面	jie mian	421
洁面	jie mian	349
介面	jie mian	334
街面	jie mian	102
诫勉	jie mian	57
界面布局	jie mian bu ju	52
界面风格	jie mian feng ge	63
洁面后	jie mian hou	48
截面积	jie mian ji	60
洁面乳	jie mian ru	140
界面设计	jie mian she ji	139
诫勉谈话	jie mian tan hua	79
界面显示	jie mian xian shi	67
界面友好	jie mian you hao	163
芥末	jie mo	301
结膜	jie mo	153
结膜炎	jie mo yan	154
节目	jie mu	5560
揭幕	jie mu	232
杰姆	jie mu	38
节目表	jie mu biao	175
节目长度	jie mu chang du	48
节目单	jie mu dan	111
节目名称	jie mu ming cheng	121
节目内容	jie mu nei rong	152
揭幕仪式	jie mu yi shi	44
节目预告	jie mu yu gao	98
节目制作	jie mu zhi zuo	148
节目中	jie mu zhong	427
节目主持	jie mu zhu chi	84
节目主持人	jie mu zhu chi ren	188
节目组	jie mu zu	94
接纳	jie na	1058
接纳了	jie na le	65
劫难	jie nan	212
解难	jie nan	38
界内	jie nei	76
节能	jie neng	4688
皆能	jie neng	122
节能产品	jie neng chan pin	202
节能灯	jie neng deng	233
节能工作	jie neng gong zuo	182
节能技术	jie neng ji shu	307
节能建筑	jie neng jian zhu	125
节能降耗	jie neng jiang hao	391
节能器	jie neng qi	104
节能设备	jie neng she bei	49
节能设计	jie neng she ji	130
节能效果	jie neng xiao guo	109
节能型	jie neng xing	190
接你	jie ni	164
借你	jie ni	88
解耦	jie ou	182
节拍	jie pai	387
揭牌	jie pai	175
揭牌仪式	jie pai yi shi	121
接盘	jie pan	68
解剖	jie pao	111
洁癖	jie pi	93
解聘	jie pin	455
截屏	jie ping	55
解剖	jie pou	764
解剖学	jie pou xue	226
节气	jie qi	211
接起	jie qi	80
解气	jie qi	68
节气门	jie qi men	94
接洽	jie qia	250
借钱	jie qian	524
节前	jie qian	382
结清	jie qing	240
节庆	jie qing	41
接球	jie qiu	147
街球	jie qiu	99
截球	jie qiu	74
借球	jie qiu	49
街区	jie qu	654
截取	jie qu	386
揭去	jie qu	57
解去	jie qu	40
截拳道	jie quan dao	76
桀犬吠尧	jie quan fei yao	111
截然	jie ran	582
皆然	jie ran	51
截然不同	jie ran bu tong	290
截然相反	jie ran xiang fan	63
孑然一身	jie ran yi shen	39
接壤	jie rang	379
解热	jie re	177
接任	jie ren	293
接人	jie ren	60
借人	jie ren	39
节日	jie ri	3239
节日快乐	jie ri kuai le	214
节日里	jie ri li	124
节日期间	jie ri qi jian	367
节日市场	jie ri shi chang	45
节日愉快	jie ri yu kuai	38
节日祝福	jie ri zhu fu	46
接入	jie ru	2954
介入	jie ru	2294
借入	jie ru	96
皆如	jie ru	81
接入方式	jie ru fang shi	157
接入服务	jie ru fu wu	241
接入网	jie ru wang	167
介入治疗	jie ru zhi liao	156
杰瑞	jie rui	143
解散	jie san	1105
解散后	jie san hou	40
解散了	jie san le	56
杰森	jie sen	141
街上	jie shang	1310
接上	jie shang	403
介绍	jie shao	5571
介绍费	jie shao fei	54
介绍给	jie shao gei	584
介绍工作	jie shao gong zuo	46
介绍了	jie shao le	3714
介绍人	jie shao ren	194
介绍说	jie shao shuo	1497
介绍信	jie shao xin	430
介绍一下	jie shao yi xia	1094
介绍中国	jie shao zhong guo	96
结社	jie she	83
结舌	jie she	64
洁身	jie shen	42
洁身自爱	jie shen zi ai	39
洁身自好	jie shen zi hao	85
节省	jie sheng	5558
接生	jie sheng	116
节省的	jie sheng de	83
节省费用	jie sheng fei yong	79
节省开支	jie sheng kai zhi	69
节省能源	jie sheng neng yuan	58
节省时间	jie sheng shi jian	242
节省下	jie sheng xia	41
解释	jie shi	5562
届时	jie shi	2185
揭示	jie shi	1208
结实	jie shi	663
皆是	jie shi	587
结石	jie shi	549
结识	jie shi	545
节食	jie shi	282
街市	jie shi	201
借势	jie shi	135
揭示出	jie shi chu	136
解释道	jie shi dao	329
结实的	jie shi de	226
解释工作	jie shi gong zuo	118
揭示了	jie shi le	520
结识了	jie shi le	331
结实率	jie shi lv	38
结实耐用	jie shi nai yong	55
解释器	jie shi qi	81
解释清楚	jie shi qing chu	126
解释权	jie shi quan	773
解释什么	jie shi shen me	38
解释说	jie shi shuo	876
解释为	jie shi wei	368
解释性	jie shi xing	47
解释学	jie shi xue	50
解释一下	jie shi yi xia	267
解释着	jie shi zhe	53
接受	jie shou	5567
接收	jie shou	967
接手	jie shou	535
解手	jie shou	42
接收吧	jie shou ba	63
接受不了	jie shou bu liao	137
接受采访	jie shou cai fang	319
接受程度	jie shou cheng du	95
接收单位	jie shou dan wei	133
接收到	jie shou dao	304
接受到	jie shou dao	86
接受度	jie shou du	59
接收端	jie shou duan	114
接收方	jie shou fang	105
接受方	jie shou fang	43
接受过	jie shou guo	323
接收机	jie shou ji	456
接受记者采访	jie shou ji zhe cai fang	315
接受教育	jie shou jiao yu	278
接受客户	jie shou ke hu	70
接收了	jie shou le	2702
接受了	jie shou le	1673
接受媒体	jie shou mei ti	104
接受能力	jie shou neng li	136
接收器	jie shou qi	339
接收人	jie shou ren	38
接受任务	jie shou ren wu	49
接受社会	jie shou she hui	43
接受手术	jie shou shou shu	49
接收数据	jie shou shu ju	105
接受挑战	jie shou tiao zhan	167
接受委托	jie shou wei tuo	259
接受我	jie shou wo	149
接受现实	jie shou xian shi	42
接收信号	jie shou xin hao	52
接收邮件	jie shou you jian	78
接收站	jie shou zhan	66
接受者	jie shou zhe	154
接收者	jie shou zhe	152
接受着	jie shou zhe	52
接受治疗	jie shou zhi liao	190
结束	jie shu	5561
借书	jie shu	168
劫数	jie shu	67
解暑	jie shu	57
节数	jie shu	56
结束后	jie shu hou	3478
结束了	jie shu le	1924
结束任务	jie shu ren wu	43
结束日期	jie shu ri qi	168
结束时	jie shu shi	861
结束时间	jie shu shi jian	766
结束以后	jie shu yi hou	114
结束语	jie shu yu	320
借书证	jie shu zheng	52
结束之后	jie shu zhi hou	226
节水	jie shui	1494
接水	jie shui	111
节税	jie shui	99
节水灌溉	jie shui guan gai	216
节水型	jie shui xing	319
解说	jie shuo	1234
解说词	jie shuo ci	80
解说员	jie shuo yuan	141
杰斯	jie si	97
歇斯底里	jie si di li	111
接送	jie song	795
结束	jie su	111
借宿	jie su	71
结算	jie suan	4028
结算单	jie suan dan	52
结算方式	jie suan fang shi	232
结算价	jie suan jia	176
结算业务	jie suan ye wu	83
结算中心	jie suan zhong xin	87
解锁	jie suo	396
接他	jie ta	235
接她	jie ta	134
嗟叹	jie tan	54
截瘫	jie tan	51
解套	jie tao	68
杰特	jie te	46
解题	jie ti	846
阶梯	jie ti	607
接替	jie ti	373
解体	jie ti	360
借题发挥	jie ti fa hui	60
解题方法	jie ti fang fa	117
解体后	jie ti hou	55
解题技巧	jie ti ji qiao	76
阶梯教室	jie ti jiao shi	89
解题能力	jie ti neng li	50
阶梯式	jie ti shi	87
借条	jie tiao	81
接听	jie ting	875
接听电话	jie ting dian hua	173
接通	jie tong	578
皆同	jie tong	42
接通电源	jie tong dian yuan	76
街头	jie tou	2048
接头	jie tou	1073
街头霸王	jie tou ba wang	48
街头剧	jie tou ju	111
街头巷尾	jie tou xiang wei	101
截图	jie tu	1020
接团	jie tuan	188
解脱	jie tuo	1541
解脱了	jie tuo le	75
界外	jie wai	54
界外球	jie wai qiu	42
节外生枝	jie wai sheng zhi	51
接完	jie wan	45
结网	jie wang	38
结尾	jie wei	1225
皆为	jie wei	528
解围	jie wei	238
借位	jie wei	87
结尾处	jie wei chu	87
接吻	jie wen	524
借问	jie wen	52
诘问	jie wen	50
借我	jie wo	111
接我	jie wo	111
街舞	jie wu	411
皆无	jie wu	135
解析	jie xi	2995
接戏	jie xi	111
解析度	jie xi du	246
解析几何	jie xi ji he	73
杰西卡	jie xi ka	77
解析力	jie xi li	39
解析器	jie xi qi	179
解析数据	jie xi shu ju	45
接下	jie xia	1492
结下	jie xia	323
揭下	jie xia	62
解夏	jie xia	56
阶下	jie xia	54
接下来	jie xia lai	2759
阶下囚	jie xia qiu	38
接下去	jie xia qu	197
界限	jie xian	1439
界线	jie xian	510
接线	jie xian	495
接线端子	jie xian duan zi	83
接线盒	jie xian he	71
接线图	jie xian tu	52
接线员	jie xian yuan	79
接线柱	jie xian zhu	51
街巷	jie xiang	210
揭晓	jie xiao	712
戒心	jie xin	142
街心	jie xin	41
介休	jie xiu	76
介休市	jie xiu shi	39
接续	jie xu	281
节选	jie xuan	176
解压	jie ya	2758
洁牙	jie ya	39
解压密码	jie ya mi ma	2154
解压缩	jie ya suo	539
解压缩到	jie ya suo dao	38
解压缩后	jie ya suo hou	87
解压文件	jie ya wen jian	51
戒烟	jie yan	519
戒严	jie yan	108
揭阳市	jie yang shi	151
解药	jie yao	236
结业	jie ye	482
结业证	jie ye zheng	64
结业证书	jie ye zheng shu	310
介意	jie yi	464
借以	jie yi	265
皆以	jie yi	247
皆宜	jie yi	149
结义	jie yi	86
解疑	jie yi	64
接一个	jie yi ge	277
节衣缩食	jie yi suo shi	53
截一张	jie yi zhang	93
皆因	jie yin	180
接引	jie yin	161
结印	jie yin	39
接应	jie ying	262
皆应	jie ying	49
借用	jie yong	1090
皆用	jie yong	46
皆有	jie you	596
解忧	jie you	508
皆由	jie you	161
借由	jie you	73
节油	jie you	54
节油器	jie you qi	105
介于	jie yu	576
结余	jie yu	433
节余	jie yu	117
节育	jie yu	102
劫狱	jie yu	97
节欲	jie yu	46
节育措施	jie yu cuo shi	38
节育器	jie yu qi	141
节育手术	jie yu shou shu	53
结缘	jie yuan	230
阶元	jie yuan	58
结怨	jie yuan	47
节约	jie yue	2979
借阅	jie yue	364
解约	jie yue	165
皆曰	jie yue	44
节约成本	jie yue cheng ben	218
皆月光	jie yue guang	74
节约开支	jie yue kai zhi	49
节约了	jie yue le	365
节约能源	jie yue neng yuan	369
节约能源法	jie yue neng yuan fa	65
节约时间	jie yue shi jian	108
节约用电	jie yue yong dian	85
节约用水	jie yue yong shui	286
借阅证	jie yue zheng	39
节约资金	jie yue zi jin	74
节约资源	jie yue zi yuan	270
捷运	jie yun	69
结扎	jie za	178
接在	jie zai	204
结扎	jie zha	111
借债	jie zhai	71
接站	jie zhan	148
结账	jie zhang	459
接掌	jie zhang	40
接招	jie zhao	64
接着	jie zhe	5558
借着	jie zhe	652
借这个	jie zhe ge	71
接着就	jie zhe jiu	182
接着就是	jie zhe jiu shi	92
接着是	jie zhe shi	217
接着说	jie zhe shuo	434
接着又	jie zhe you	274
接诊	jie zhen	147
戒指	jie zhi	6054
截止	jie zhi	2375
截至	jie zhi	1879
节制	jie zhi	1580
介质	jie zhi	637
皆知	jie zhi	180
截肢	jie zhi	97
接旨	jie zhi	88
借指	jie zhi	86
界址	jie zhi	54
接枝	jie zhi	51
节支	jie zhi	45
解职	jie zhi	43
截止到	jie zhi dao	611
截止阀	jie zhi fa	188
截至目前	jie zhi mu qian	539
截止日期	jie zhi ri qi	974
截止时间	jie zhi shi jian	702
介质温度	jie zhi wen du	44
截止于	jie zhi yu	51
接种	jie zhong	893
街中	jie zhong	94
借重	jie zhong	41
接踵而来	jie zhong er lai	175
接踵而至	jie zhong er zhi	173
接种率	jie zhong lv	47
接种疫苗	jie zhong yi miao	88
借助	jie zhu	3188
接住	jie zhu	251
截住	jie zhu	89
借住	jie zhu	46
借助外力	jie zhu wai li	40
借助于	jie zhu yu	467
结转	jie zhuan	437
接转	jie zhuan	83
界桩	jie zhuang	50
睫状肌	jie zhuang ji	40
截子	jie zi	111
介子	jie zi	52
芥子	jie zi	49
介子推	jie zi tui	38
节奏	jie zou	2749
接走	jie zou	60
劫走	jie zou	40
节奏感	jie zou gan	183
节奏快	jie zou kuai	42
捷足先登	jie zu xian deng	107
杰作	jie zuo	596
进	jin	44444
今	jin	14862
金	jin	14354
紧	jin	12217
近	jin	10283
尽	jin	8951
仅	jin	5185
禁	jin	4377
劲	jin	3640
锦	jin	985
巾	jin	974
筋	jin	797
津	jin	773
晋	jin	753
斤	jin	720
谨	jin	698
浸	jin	585
襟	jin	286
矜	jin	210
瑾	jin	163
烬	jin	124
㝻	jin	111
㦗	jin	111
㨷	jin	111
㬐	jin	111
㬜	jin	111
㯲	jin	111
㯸	jin	111
㰹	jin	111
㱈	jin	111
㴆	jin	111
㶦	jin	111
㶳	jin	111
㹏	jin	111
㻸	jin	111
䀆	jin	111
䆮	jin	111
䉷	jin	111
䋮	jin	111
䌍	jin	111
䌝	jin	111
䐶	jin	111
䑤	jin	111
䒺	jin	111
䖐	jin	111
䗯	jin	111
䘳	jin	111
䝲	jin	111
䢻	jin	111
䤐	jin	111
䥆	jin	111
䫴	jin	111
䭙	jin	111
䶖	jin	111
仐	jin	111
伒	jin	111
侭	jin	111
僅	jin	111
僸	jin	111
儘	jin	111
凚	jin	111
劤	jin	111
勁	jin	111
卺	jin	111
厪	jin	111
唫	jin	111
噤	jin	111
嚍	jin	111
埐	jin	111
堇	jin	111
堻	jin	111
墐	jin	111
壗	jin	111
妗	jin	111
婜	jin	111
嫤	jin	111
嬐	jin	111
嬧	jin	111
寖	jin	111
巹	jin	111
廑	jin	111
惍	jin	111
慬	jin	111
搢	jin	111
晉	jin	111
枃	jin	111
榗	jin	111
槿	jin	111
歏	jin	111
殣	jin	111
浕	jin	111
